SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/16/2022","f7870069-8483-47ba-8fc6-050af76c8a85","Storage","Tiered Block Blob","US West 2","Hot RA-GRS Data Stored","3.393144","0.156096"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/17/2022","f7870069-8483-47ba-8fc6-050af76c8a85","Storage","Tiered Block Blob","US West 2","Hot RA-GRS Data Stored","3.393144","0.156096"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/18/2022","f7870069-8483-47ba-8fc6-050af76c8a85","Storage","Tiered Block Blob","US West 2","Hot RA-GRS Data Stored","3.393144","0.156096"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/19/2022","f7870069-8483-47ba-8fc6-050af76c8a85","Storage","Tiered Block Blob","US West 2","Hot RA-GRS Data Stored","3.393144","0.156096"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/20/2022","f7870069-8483-47ba-8fc6-050af76c8a85","Storage","Tiered Block Blob","US West 2","Hot RA-GRS Data Stored","3.393144","0.156096"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/21/2022","f7870069-8483-47ba-8fc6-050af76c8a85","Storage","Tiered Block Blob","US West 2","Hot RA-GRS Data Stored","3.393144","0.156096"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/22/2022","f7870069-8483-47ba-8fc6-050af76c8a85","Storage","Tiered Block Blob","US West 2","Hot RA-GRS Data Stored","3.393144","0.156096"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/23/2022","f7870069-8483-47ba-8fc6-050af76c8a85","Storage","Tiered Block Blob","US West 2","Hot RA-GRS Data Stored","3.393144","0.156096"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/24/2022","f7870069-8483-47ba-8fc6-050af76c8a85","Storage","Tiered Block Blob","US West 2","Hot RA-GRS Data Stored","3.393144","0.156096"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/25/2022","f7870069-8483-47ba-8fc6-050af76c8a85","Storage","Tiered Block Blob","US West 2","Hot RA-GRS Data Stored","3.393144","0.156096"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/26/2022","f7870069-8483-47ba-8fc6-050af76c8a85","Storage","Tiered Block Blob","US West 2","Hot RA-GRS Data Stored","3.393144","0.156096"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/27/2022","f7870069-8483-47ba-8fc6-050af76c8a85","Storage","Tiered Block Blob","US West 2","Hot RA-GRS Data Stored","3.393144","0.156096"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/28/2022","f7870069-8483-47ba-8fc6-050af76c8a85","Storage","Tiered Block Blob","US West 2","Hot RA-GRS Data Stored","3.393144","0.156096"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/29/2022","f7870069-8483-47ba-8fc6-050af76c8a85","Storage","Tiered Block Blob","US West 2","Hot RA-GRS Data Stored","3.393144","0.156096"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/30/2022","f7870069-8483-47ba-8fc6-050af76c8a85","Storage","Tiered Block Blob","US West 2","Hot RA-GRS Data Stored","3.393144","0.156096"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/31/2022","f7870069-8483-47ba-8fc6-050af76c8a85","Storage","Tiered Block Blob","US West 2","Hot RA-GRS Data Stored","2.82762","0.130080"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/1/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","176.346","0.002821"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/2/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","69.621","0.001112"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/3/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","67.721875","0.001083"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/4/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","73.325625","0.001175"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/5/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","67.991625","0.001089"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/6/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","67.317","0.001078"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/7/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","69.79275","0.001117"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/8/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","72.38425","0.001155"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/9/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","76.785","0.001228"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/10/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","73.346625","0.001172"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/11/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","78.678","0.001258"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/12/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","76.312875","0.001222"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/13/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","80.509125","0.001289"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/14/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","79.22475","0.001266"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/15/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","77.027625","0.001231"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/16/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","66.6965","0.001067"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/17/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","6.67125","0.000107"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/18/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","10.055625","0.000160"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/19/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","79.72575","0.001276"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/20/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","77.185875","0.001235"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/21/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","73.580125","0.001178"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/22/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","74.4825","0.001193"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/23/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","73.73375","0.001181"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/24/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","77.757","0.001245"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/25/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","75.349125","0.001205"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/26/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","81.051375","0.001298"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/27/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","75.4665","0.001207"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/28/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","75.287","0.001202"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/29/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","74.6055","0.001192"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/30/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","76.577125","0.001225"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/31/2022","2a384075-01d7-4f66-a84a-0eed3ca58876","Functions","All","All","Standard Execution Time","61.173375","0.000979"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/1/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/2/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/3/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/4/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/5/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/6/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/7/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/8/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/9/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/10/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/11/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/12/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/13/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/14/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/15/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/16/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/17/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/18/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/19/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","23.983352","0.496455"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/20/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/21/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/22/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/23/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/24/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/25/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/26/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/27/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/28/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/29/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/30/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","24","0.496800"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/31/2022","e3932c3d-5dfd-40a5-b83e-109075894c9e","Virtual Machines","BS Series","US West 2","B1ms","19","0.393300"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/1/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","71.983353","44.917612"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/2/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","72","44.928000"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/3/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","72","44.928000"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/4/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","72","44.928000"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/5/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","72","44.928000"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/6/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","72","44.928000"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/7/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","72","44.928000"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/8/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","72","44.928000"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/9/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","72","44.928000"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/10/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","72","44.928000"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/11/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","72","44.928000"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/12/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","71.983353","44.917612"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/13/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","72","44.928000"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/14/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","72","44.928000"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/15/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","72","44.928000"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/16/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","71.983353","44.917612"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/17/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","71.983353","44.917612"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/18/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","71.983353","44.917612"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/19/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","72","44.928000"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/20/2022","33a1277b-40c7-4e54-8971-182374f808cd","Virtual Machines","LSv2 Series","US West 2","L8s v2","72","44.928000"
